d,taxi_time,gate_block_hour,runway_hour,rwy_day,distance,angle,shortest_path,distance_gate,distance_long,distance_else,rwy_num,operation_mode,other_moving_ac,QDepDep,QDepArr,QArrDep,QArrArr,NDepDep,NDepArr,NArrDep,NArrArr
0,6.4,13,12,27,2180.583032,600.9997272,1977.370238,126.2014747,608.7054609,1445.676096,1,0,7,0,0,1,1,0,0,3,2
1,9.9,7,7,15,2020.758358,372.6934913,1802.855933,91.68451579,974.8760265,954.1978152,1,0,3,1,1,0,0,1,1,0,0
1,12.95,17,17,9,2809.552116,619.2219184,2718.331414,102.0357012,974.8760265,1732.640388,1,0,5,3,1,0,0,3,1,0,0
1,11.63333333,4,4,17,1797.009682,337.4164691,1572.39243,83.43222771,793.0457372,920.5317169,1,0,10,1,1,0,0,1,1,0,0
0,2.816666667,13,13,10,1447.270863,305.5965657,1021.428891,71.02745408,806.5635632,569.6798461,1,0,3,0,0,0,1,0,0,1,1
0,4.266666667,21,21,13,1447.270863,305.5965657,1021.428891,71.02745408,806.5635632,569.6798461,1,0,5,0,0,0,0,0,0,0,3
0,2.566666667,21,21,9,1428.66127,384.7835663,1087.977713,103.7889317,886.4465448,438.4257934,1,0,2,0,0,0,0,0,0,1,0
1,10.1,19,19,1,2471.497353,354.6924963,1826.705072,71.02745408,1626.487207,773.9826924,1,0,1,0,0,0,0,0,1,0,0
1,13.7,5,5,18,2765.72825,618.8903017,2662.894928,113.648321,974.8760265,1677.203902,1,0,12,4,0,0,0,5,2,0,0
1,7.05,19,19,15,1744.82019,334.293346,1407.314626,88.90901388,793.0457372,862.8654387,1,0,1,0,1,0,0,0,1,0,0
0,5.783333333,11,11,6,2080.88784,628.0890824,1660.284263,111.6249493,0.0,1969.26289,1,0,5,0,0,3,0,0,0,5,0
0,3.666666667,20,20,22,1836.553621,374.2596359,1589.080728,83.43222771,0.0,1753.121393,1,0,1,0,0,0,0,0,0,0,1
1,10.41666667,14,14,22,2965.426527,734.7085819,2715.5915,68.88588709,1137.462779,1759.077862,1,0,7,0,2,0,0,2,2,0,0
0,3.55,12,12,21,1426.856632,417.6932337,982.240405,83.0918278,0.0,1343.764804,1,0,8,0,0,1,0,0,0,2,5
1,10.55,3,4,23,2230.168744,605.0649398,1628.497747,104.57135,793.0457372,1332.551657,1,0,6,1,1,0,0,1,2,0,0
0,5.333333333,16,16,29,1524.904027,441.8456748,1283.574914,104.57135,608.7054609,811.6272161,1,0,5,0,0,0,1,0,0,0,4
0,6.7,18,18,4,2473.065036,592.0837372,2229.384863,106.4239204,796.0465784,1570.594537,1,0,3,0,0,0,1,0,0,0,1
1,11.21666667,8,8,5,1442.551613,348.7693107,1248.425249,82.95309436,746.9421803,612.6563384,1,0,7,3,1,0,0,2,1,0,0
0,3.65,13,13,3,1435.44932,419.3405482,1036.209272,91.68451579,0.0,1343.764804,1,0,12,0,0,1,0,0,0,2,5
0,2.983333333,14,14,1,1341.501228,361.3285963,1062.391794,88.90901388,608.7054609,643.8867536,1,0,4,0,0,0,1,0,0,2,1
1,14.06666667,15,16,3,3260.677377,620.8284947,2998.026881,112.8402872,1743.186573,1404.650517,1,0,3,0,0,0,0,0,2,0,0
1,9.316666667,10,10,11,1276.491388,325.2844704,1066.113659,71.15197278,709.7835036,495.5559116,1,0,5,0,1,0,0,1,1,0,0
0,8.733333333,0,0,1,3322.365646,596.629774,2976.805414,71.3005402,1019.76446,2231.300646,1,0,2,0,0,0,2,0,0,0,2
1,9.583333333,10,10,6,1442.551613,348.7693107,1248.425249,82.95309436,746.9421803,612.6563384,1,0,1,0,0,0,0,0,1,0,0
1,7.35,4,5,26,2017.808494,226.1944059,1826.850363,103.7889317,1619.844721,294.174841,1,0,7,1,0,0,0,3,2,0,0
0,8.183333333,16,16,5,3322.365646,596.629774,2976.805414,71.3005402,1019.76446,2231.300646,1,0,5,0,0,1,1,0,0,2,1
1,9.833333333,4,4,4,1502.270549,357.6343265,1306.984454,71.02745408,891.6137929,539.6293017,1,0,12,3,0,0,0,5,2,0,0
0,2.4,21,21,27,879.7577889,347.5597261,673.9318402,71.02745408,0.0,808.7303348,1,0,2,0,0,0,0,0,0,0,2
0,5.8,13,13,1,2601.983108,528.1966217,2482.801895,67.85866643,1593.615108,940.5093336,-1,0,3,0,0,1,0,0,0,2,0
0,4.633333333,21,21,4,2142.233723,656.0969894,1732.205907,101.0491881,0.0,2041.184535,1,0,0,0,0,0,0,0,0,0,0
1,12.36666667,5,5,24,2356.952831,359.8654553,2220.985386,82.95309436,1857.610014,416.3897223,1,0,8,4,1,0,0,4,0,0,0
1,2.466666667,4,4,9,252.8256125,113.918751,129.3492365,102.0357012,0.0,150.7899114,-1,0,12,1,0,0,0,10,2,0,0
1,9.866666667,17,17,19,2483.646602,634.2958361,2250.078704,90.95977789,793.0457372,1599.641087,1,0,5,1,0,0,0,2,1,0,0
0,3.9,8,8,11,1549.271485,475.5539967,1125.688571,91.73508562,0.0,1457.536399,1,0,5,0,0,0,2,0,0,1,3
1,8.033333333,17,17,25,1342.076539,338.8448032,1135.091409,71.15197278,612.44111,658.4834563,1,0,2,0,1,0,0,1,1,0,0
1,14.18333333,15,16,4,2012.16567,371.0461769,1748.887065,83.0918278,974.8760265,954.1978152,1,0,7,4,3,0,0,3,3,0,0
1,10.65,12,12,11,1264.345252,558.8118264,1035.199306,120.2160719,0.0,1144.12918,-1,0,9,4,2,0,0,5,3,0,0
1,8.166666667,5,6,31,2187.916331,381.6802825,2027.147484,88.90901388,1314.273671,784.7336458,1,0,4,1,0,0,0,2,2,0,0
0,4.5,16,16,20,1920.581988,355.779688,1660.752748,75.85001897,843.5639174,1001.168051,1,0,8,0,0,2,0,0,0,5,2
0,0.95,11,11,12,327.062846,180.178853,155.1134193,68.04266946,0.0,259.0201766,-1,0,4,0,0,0,0,0,0,0,3
0,19.91666667,4,4,24,3142.171233,547.9323616,2851.612876,112.8402872,2023.623575,1005.707371,-1,0,14,0,0,11,2,0,0,9,1
1,13.23333333,6,7,14,3260.677377,620.8284947,2998.026881,112.8402872,1743.186573,1404.650517,1,0,4,1,0,0,0,3,0,0,0
1,8.1,4,4,11,1102.967498,316.7508901,978.7401599,71.02745408,709.7835036,322.1565404,-1,0,11,5,0,0,0,6,1,0,0
0,5.283333333,14,14,17,2142.641824,829.557099,1681.016283,104.792094,0.0,2037.84973,1,0,9,0,0,2,1,0,0,4,4
0,3.6,16,16,20,1601.964485,319.0567784,1180.493567,84.74577311,886.4465448,630.7721673,1,0,4,0,0,1,0,0,0,2,2
1,7.833333333,14,14,31,1767.272672,252.9666313,1563.893055,71.15197278,1097.47562,598.6450798,1,0,10,0,1,0,0,4,6,0,0
1,10.25,13,13,27,2605.372771,582.6981939,2224.038308,91.73508562,1014.046097,1499.591588,1,0,5,0,3,0,0,1,2,0,0
0,3.983333333,8,8,23,1108.746301,399.0683628,875.4829033,104.57135,0.0,1004.174951,1,0,7,0,0,1,0,0,0,3,3
0,5.95,21,21,1,2201.205174,717.3675843,1958.232222,104.792094,608.7054609,1487.707619,1,0,2,0,0,0,2,0,0,0,1
1,7.766666667,14,14,21,1502.270549,357.6343265,1306.984454,71.02745408,891.6137929,539.6293017,1,0,4,0,0,0,0,0,3,0,0
1,7.483333333,17,17,30,1645.139583,370.4355656,1424.002925,88.90901388,0.0,1556.230569,1,0,5,2,1,0,0,2,2,0,0
1,9.55,16,16,7,1910.57133,369.7792917,1695.444407,88.90901388,974.8760265,846.7862898,1,0,6,1,0,0,0,2,1,0,0
1,9.233333333,11,11,14,1489.185178,505.757041,1306.984454,71.02745408,746.9421803,671.2155431,1,0,5,0,1,0,0,1,2,0,0
1,13.58333333,8,8,14,2742.676876,891.5406821,2064.072839,107.5419067,0.0,2635.13497,1,0,4,0,1,0,0,1,2,0,0
1,13.13333333,8,8,23,2938.59556,692.6364022,2779.36602,104.792094,1014.046097,1819.757369,1,0,7,0,1,0,0,0,2,0,0
1,13.75,12,12,5,2612.592226,599.318508,2374.765146,113.648321,793.0457372,1705.898167,1,0,5,2,3,0,0,2,1,0,0
1,0.4,13,13,16,155.3973811,92.81959698,0.0,67.07140836,0.0,88.32597275,-1,0,3,0,0,0,0,0,3,0,0
1,12.75,4,5,10,2689.06226,488.0932024,2448.397619,113.023637,974.8760265,1601.162597,1,0,9,4,0,0,0,5,0,0,0
0,5.533333333,20,20,15,1808.275971,643.2658881,1579.762571,104.792094,0.0,1703.483877,-1,0,3,0,0,1,0,0,0,1,1
1,12.91666667,5,5,14,3139.771251,622.6404694,2929.120462,68.04266946,1826.601759,1245.126823,1,0,8,3,0,0,0,4,0,0,0
0,5.266666667,13,13,2,2457.36464,545.8613161,2195.359477,126.2014747,0.0,2331.163166,1,0,3,0,0,0,0,0,0,1,1
0,2.766666667,17,17,25,908.8590629,335.6817623,673.2305531,84.74577311,0.0,824.1132898,1,0,3,0,0,0,0,0,0,2,1
0,2.816666667,15,15,7,1321.537789,457.5806228,1048.643936,83.0918278,0.0,1238.445961,1,0,2,0,0,1,0,0,0,2,0
1,20.0,15,15,12,3328.613735,726.7033497,2697.125453,107.5419067,974.8760265,2246.195802,1,0,6,5,4,0,0,1,1,0,0
0,4.466666667,15,15,7,1751.061397,497.094113,1149.980867,104.57135,0.0,1646.490047,1,0,10,0,0,3,1,0,0,7,1
0,9.65,10,9,27,3067.219535,586.6795087,2785.120103,106.4239204,1600.840395,1359.95522,1,0,5,0,0,0,0,0,0,0,3
1,7.15,18,18,29,1912.006046,335.0138465,1704.868358,67.27407715,1097.47562,747.2563492,1,0,5,0,0,0,0,0,3,0,0
1,12.18333333,6,6,7,2005.713718,532.2572034,1802.855933,91.68451579,746.9421803,1167.087022,1,0,6,2,0,0,0,3,1,0,0
1,14.65,15,16,25,2328.671865,457.3116266,2192.225287,83.43222771,1014.046097,1231.193541,1,0,5,2,2,0,0,2,1,0,0
0,3.066666667,14,14,6,1342.076539,338.8448032,1135.091409,71.15197278,806.5635632,464.361003,1,0,6,0,0,1,0,0,0,5,0
1,13.98333333,6,6,14,3455.817812,659.4968206,3260.318141,67.85866643,2008.432048,1379.527098,1,0,5,0,1,0,0,1,0,0,0
0,2.366666667,16,16,26,808.787824,491.7507292,615.2101087,71.85325888,0.0,736.9345651,1,0,5,0,0,0,0,0,0,3,2
0,7.966666667,0,0,22,2613.440649,590.604148,2315.656106,106.064214,796.0465784,1711.329857,1,0,2,0,0,0,0,0,0,0,2
0,15.43333333,13,12,24,2198.663309,610.9174446,2029.842314,113.648321,608.7054609,1476.309527,1,0,6,0,0,3,3,0,0,3,1
0,3.933333333,21,21,15,1516.676331,420.2504189,1093.875551,83.43222771,0.0,1433.244103,1,0,0,0,0,0,0,0,0,0,0
0,2.7,15,15,24,792.3427993,496.0641114,653.0609679,71.15197278,0.0,721.1908266,-1,0,4,0,0,1,0,0,0,4,0
1,9.5,14,14,16,2338.08426,610.883169,2073.227103,120.2160719,974.8760265,1242.992161,1,0,9,1,2,0,0,3,2,0,0
1,13.75,9,9,28,2474.651313,452.0430301,2279.731463,120.2160719,1014.046097,1340.389144,1,0,5,1,2,0,0,3,1,0,0
1,10.98333333,12,12,1,2099.782287,374.4396583,1853.451483,139.4792256,1314.273671,646.0293903,1,0,3,2,0,0,0,2,1,0,0
0,6.516666667,21,21,14,2133.093495,658.5494952,1732.205907,91.90896017,0.0,2041.184535,1,0,3,0,0,0,0,0,0,1,0
1,15.41666667,14,14,1,2360.484886,458.0461476,2192.225287,83.43222771,1014.046097,1263.006562,1,0,9,5,6,0,0,4,3,0,0
0,2.283333333,9,9,31,982.0878714,319.8415791,761.7113083,91.68451579,0.0,890.4033557,1,0,7,0,0,1,0,0,0,2,5
1,16.98333333,13,13,26,3441.078385,684.0401755,3347.602312,106.064214,1014.046097,2320.968075,1,0,9,4,3,0,0,1,2,0,0
0,3.783333333,11,11,11,1785.074378,651.6150319,1093.875551,83.43222771,0.0,1701.642151,1,0,7,0,0,1,0,0,0,3,4
1,9.383333333,4,4,4,1910.57133,369.7792917,1695.444407,88.90901388,974.8760265,846.7862898,1,0,6,2,0,0,0,3,2,0,0
0,6.45,12,11,18,2613.440649,590.604148,2315.656106,106.064214,796.0465784,1711.329857,1,0,7,0,0,1,1,0,0,2,4
1,8.3,18,18,22,1324.634471,534.616624,1062.391794,88.90901388,0.0,1235.725457,1,0,3,0,0,0,0,0,1,0,0
1,14.16666667,11,12,27,3705.687959,626.6409831,3579.949973,71.3005402,2047.602118,1586.785301,1,0,5,0,2,0,0,0,2,0,0
1,19.96666667,13,14,1,2488.628862,467.3560343,2263.897307,75.85001897,1857.610014,555.1688294,1,0,8,1,3,0,0,0,1,0,0
0,4.183333333,7,7,17,1601.964485,319.0567784,1180.493567,84.74577311,886.4465448,630.7721673,1,0,2,0,0,0,0,0,0,0,1
0,4.283333333,14,13,2,1785.074378,651.6150319,1093.875551,83.43222771,0.0,1701.642151,1,0,5,0,0,0,0,0,0,1,1
0,7.483333333,21,21,15,2621.568039,626.7826984,2416.45312,67.85866643,1019.76446,1533.944913,1,0,2,0,0,0,1,0,0,0,1
0,3.966666667,13,13,2,1255.973732,336.6439295,755.101746,139.4792256,575.4407558,541.0537503,1,0,7,0,0,1,3,0,0,2,4
1,8.133333333,6,6,16,1434.821498,537.5308237,1169.803319,91.68451579,0.0,1343.136983,1,0,3,0,0,0,0,0,1,0,0
0,8.2,14,13,31,2585.447891,627.9090384,2482.801895,67.85866643,1019.76446,1497.824765,-1,0,14,0,0,2,1,0,0,3,7
0,6.416666667,22,22,24,2166.640838,719.3917923,1905.155872,90.95977789,608.7054609,1466.975599,1,0,1,0,0,0,0,0,0,1,0
0,5.85,10,10,24,2198.663309,610.9174446,2029.842314,113.648321,608.7054609,1476.309527,1,0,5,0,0,0,2,0,0,2,2
1,9.433333333,4,4,3,1388.497947,280.5152182,1099.074575,86.29883817,709.7835036,592.4156047,1,0,12,0,0,0,0,2,3,0,0
0,3.133333333,10,10,11,1185.560066,366.933099,971.9559144,91.68451579,0.0,1093.875551,-1,0,5,0,0,1,0,0,0,3,1
0,10.28333333,13,13,10,2769.132512,468.0391434,2593.623592,67.03856228,1070.438453,1631.655497,1,0,3,0,0,0,1,0,0,1,0
0,6.983333333,0,0,5,2814.373079,687.5111026,1966.66552,96.61586315,796.0465784,1921.710638,1,0,3,0,0,0,0,0,0,0,2
1,15.38333333,4,4,26,2938.59556,692.6364022,2779.36602,104.792094,1014.046097,1819.757369,1,0,7,6,1,0,0,5,2,0,0
1,11.96666667,9,9,30,2938.59556,692.6364022,2779.36602,104.792094,1014.046097,1819.757369,1,0,5,1,1,0,0,1,2,0,0
1,7.85,13,13,19,2040.750807,879.9305652,1695.444407,88.90901388,0.0,1951.841793,1,0,4,1,0,0,0,3,1,0,0
0,4.733333333,11,11,16,2002.298454,626.6173783,1565.584601,127.7352259,0.0,1874.563228,1,0,5,0,0,0,0,0,0,1,3
0,2.533333333,22,22,20,1273.386108,457.9376425,995.2012782,88.90901388,0.0,1184.477094,1,0,1,0,0,0,0,0,0,0,1
0,3.066666667,12,12,1,1512.067763,418.8323395,1259.282618,91.73508562,608.7054609,811.6272161,1,0,4,0,0,0,0,0,0,3,1
1,14.5,6,6,7,2763.688334,706.0286098,2610.422852,126.2014747,891.6137929,1745.873066,1,0,6,1,1,0,0,1,1,0,0
0,6.25,13,13,24,2377.967668,599.2636719,2009.421846,91.90896017,608.7054609,1677.353247,1,0,10,0,0,1,1,0,0,4,3
0,3.866666667,12,12,7,1432.396712,347.9769,1185.693606,64.61245246,806.5635632,561.2206961,1,0,5,0,0,1,0,0,0,2,2
1,10.88333333,15,15,26,2216.69632,456.5777247,2080.590142,83.0918278,1014.046097,1119.558395,1,0,7,1,2,0,0,3,3,0,0
0,3.716666667,14,14,14,1516.676331,420.2504189,1093.875551,83.43222771,0.0,1433.244103,1,0,5,0,0,2,1,0,0,3,1
0,9.083333333,22,22,6,1516.676331,420.2504189,1093.875551,83.43222771,0.0,1433.244103,1,0,1,0,0,0,0,0,0,0,0
0,6.45,20,20,29,2638.164618,610.7538944,2364.974267,112.8402872,1404.752039,1120.572291,1,0,4,0,0,0,1,0,0,1,3
0,9.083333333,21,21,11,2756.560561,628.7326433,2548.003768,71.3005402,1019.76446,1665.495561,1,0,0,0,0,0,0,0,0,0,0
0,4.983333333,19,19,29,1982.475136,595.9558885,1749.118275,101.0491881,0.0,1881.425948,-1,0,5,0,0,1,1,0,0,1,4
0,6.816666667,13,13,21,2435.296976,504.7618678,2303.268039,102.0357012,0.0,2333.261275,1,0,8,0,0,0,2,0,0,0,3
0,4.983333333,21,20,15,1896.979611,666.5047674,1631.988132,127.7352259,0.0,1769.244385,1,0,1,0,0,0,0,0,0,0,0
1,8.066666667,12,12,22,916.3336896,522.4716588,673.9318402,71.02745408,0.0,845.3062356,1,0,7,2,1,0,0,3,4,0,0
1,15.6,12,12,12,2743.168809,601.924585,2610.422852,126.2014747,1499.075982,1117.891353,1,0,7,3,4,0,0,3,3,0,0
0,7.766666667,5,5,31,2638.175951,610.7538933,2364.974267,112.8402872,1404.752039,1120.583624,1,0,9,0,0,2,1,0,0,3,4
1,21.2,12,13,8,3313.731176,619.6505765,2998.026881,112.8402872,1743.186573,1457.704315,1,0,9,0,2,0,0,0,3,0,0
0,4.333333333,22,22,27,1455.911876,361.2980185,1169.803319,91.68451579,608.7054609,755.5218992,1,0,2,0,0,0,1,0,0,0,2
1,9.35,15,15,1,2618.209035,605.7115292,2248.330604,104.57135,1014.046097,1499.591588,1,0,6,2,1,0,0,2,1,0,0
0,8.266666667,21,21,7,2919.691922,647.6237135,1900.261989,96.61586315,796.0465784,2027.029481,1,0,4,0,0,0,3,0,0,0,4
0,3.833333333,10,10,14,1491.458059,299.276684,1119.290074,64.61245246,806.5635632,620.2820431,1,0,8,0,0,2,3,0,0,2,5
0,3.0,12,12,16,1432.396712,347.9769,1185.693606,64.61245246,806.5635632,561.2206961,1,0,4,0,0,0,1,0,0,1,3
1,9.566666667,12,12,9,1661.660612,315.96759,1387.204356,86.29883817,891.6137929,683.7479812,1,0,6,0,1,0,0,2,2,0,0
1,8.466666667,5,5,23,2064.790541,336.8810817,1853.451483,139.4792256,1314.273671,611.0376448,1,0,10,2,4,0,0,3,5,0,0
0,4.45,14,14,13,1378.704951,418.0502534,928.797747,88.90901388,0.0,1289.795937,1,0,7,0,0,2,0,0,0,3,3
0,6.633333333,14,13,16,2461.531242,536.4104682,2328.78338,67.07140836,1019.76446,1374.695374,-1,0,5,0,0,0,0,0,0,3,2
1,9.5,15,15,30,2291.203937,336.7531429,2167.037614,71.15197278,1626.487207,593.5647578,1,0,5,2,1,0,0,2,2,0,0
1,9.1,18,18,29,2216.69632,456.5777247,2080.590142,83.0918278,1014.046097,1119.558395,1,0,5,1,0,0,0,1,3,0,0
1,8.5,3,4,13,1502.270549,357.6343265,1306.984454,71.02745408,891.6137929,539.6293017,1,0,12,1,1,0,0,2,4,0,0
1,9.283333333,14,14,11,1169.388947,313.3169389,960.2954681,82.95309436,565.111891,521.3239619,1,0,6,1,0,0,0,3,1,0,0
0,4.083333333,7,7,3,1516.676331,420.2504189,1093.875551,83.43222771,0.0,1433.244103,1,0,4,0,0,0,0,0,0,1,3
0,3.916666667,11,10,11,1537.715555,308.089511,1119.290074,64.61245246,806.5635632,666.5395392,1,0,8,0,0,0,2,0,0,2,3
1,10.36666667,15,15,14,2096.892907,358.6199154,1892.335232,78.33976629,1499.075982,519.477159,1,0,5,1,1,0,0,3,1,0,0
1,6.683333333,8,8,20,266.0399843,118.9646312,111.8333977,67.85866643,0.0,198.1813179,-1,0,3,0,0,0,0,0,1,0,0
1,16.4,16,16,20,3055.45107,691.2509779,2408.995672,107.5419067,793.0457372,2154.863426,1,0,3,1,2,0,0,1,2,0,0
0,2.466666667,10,10,24,1056.263153,304.3569789,851.1906071,78.33976629,0.0,977.9233862,1,0,2,0,0,0,0,0,0,1,1
1,17.06666667,8,8,23,3705.687959,626.6409831,3579.949973,71.3005402,2047.602118,1586.785301,1,0,11,6,2,0,0,5,3,0,0
0,5.783333333,15,14,26,561.5857647,136.4972726,313.0988158,71.15197278,0.0,490.4337919,1,0,10,0,0,3,0,0,0,5,2
1,15.11666667,4,4,23,3206.124141,697.7887433,2570.552815,111.6249493,974.8760265,2119.623165,1,0,6,5,1,0,0,3,1,0,0
0,7.933333333,10,10,12,2973.980056,505.9082254,2675.15285,110.7123898,796.0465784,2067.221087,1,0,4,0,0,1,1,0,0,1,2
0,2.55,12,12,23,1031.501861,320.0169287,819.3775864,83.43222771,0.0,948.0696338,1,0,6,0,0,2,1,0,0,4,2
1,11.03333333,4,4,6,1502.270549,357.6343265,1306.984454,71.02745408,891.6137929,539.6293017,1,0,9,5,0,0,0,7,0,0,0
0,4.866666667,22,22,23,1675.92333,472.3523605,1432.432273,106.7332941,608.7054609,960.4845751,1,0,2,0,0,0,1,0,0,0,2
1,12.61666667,9,9,8,2018.799089,552.1214911,1802.855933,91.68451579,891.6137929,1035.500781,1,0,6,2,0,0,0,3,2,0,0
0,4.0,16,16,16,1719.889167,249.8641154,1516.634069,71.02745408,843.5639174,805.2977956,1,0,2,0,0,0,0,0,0,0,1
1,11.81666667,9,10,20,3543.356527,657.4792921,3303.305291,67.07140836,2008.432048,1467.853071,1,0,6,0,2,0,0,0,5,0,0
0,4.866666667,21,21,31,1004.376096,507.9170532,771.7930236,64.61245246,0.0,939.7636431,1,0,6,0,0,0,1,0,0,1,4
1,10.95,8,9,1,2216.69632,456.5777247,2080.590142,83.0918278,1014.046097,1119.558395,1,0,3,1,1,0,0,0,1,0,0
0,7.816666667,10,9,3,2684.002987,585.49133,2306.98169,68.04266946,1019.76446,1596.195858,1,0,9,0,0,1,1,0,0,2,5
0,4.533333333,3,3,1,2148.280571,479.361281,1896.614418,113.4852949,608.7054609,1426.089815,1,0,1,0,0,0,0,0,0,0,1
0,8.6,11,11,27,3002.027267,715.4181139,2048.714232,102.0357012,1404.752039,1495.239527,-1,0,7,0,0,2,2,0,0,4,2
0,3.116666667,18,18,11,1533.980113,344.8961773,1021.574182,103.7889317,886.4465448,543.7446364,1,0,2,0,0,0,0,0,0,0,1
1,18.71666667,5,5,3,3383.033695,624.5005195,3090.216225,110.7123898,1743.186573,1529.134732,1,0,10,8,4,0,0,6,3,0,0
1,16.36666667,5,5,8,3375.460186,684.7728529,2522.40076,96.61586315,1561.356284,1717.488039,1,0,6,3,1,0,0,2,1,0,0
0,4.95,9,9,27,1874.254121,416.4679033,1628.497747,104.57135,804.7938166,964.8889544,1,0,7,0,0,1,0,0,0,4,1
1,11.73333333,4,4,29,2359.290328,508.2164743,1955.257048,104.57135,776.2808038,1478.438175,1,0,15,5,0,0,0,6,2,0,0
0,4.916666667,13,13,2,1850.992945,651.7903815,1036.209272,91.68451579,0.0,1759.308429,1,0,7,0,0,2,3,0,0,3,3
0,5.05,15,15,16,1975.568996,667.9764714,1726.687794,111.6249493,0.0,1863.944047,1,0,8,0,0,2,0,0,0,5,1
0,0.85,4,4,24,623.1998343,266.848518,408.2585496,139.4792256,0.0,483.7206087,-1,0,10,0,0,0,0,0,0,8,1
1,14.65,4,4,29,3343.354266,686.8756374,3278.297409,110.7123898,1014.046097,2218.59578,1,0,13,6,0,0,0,4,2,0,0
0,4.433333333,14,14,20,1761.564216,544.9024652,1125.688571,91.73508562,0.0,1669.82913,1,0,4,0,0,0,0,0,0,2,2
0,3.5,18,18,16,1802.602193,299.7077077,1457.912337,71.85325888,843.5639174,887.1850163,1,0,1,0,0,0,0,0,0,0,1
1,10.33333333,12,12,16,2101.985368,373.603362,1860.522211,83.43222771,1499.075982,519.477159,1,0,5,0,1,0,0,0,3,0,0
1,17.65,13,14,8,2440.071588,671.4094285,2073.227103,120.2160719,974.8760265,1344.97949,1,0,9,5,4,0,0,4,1,0,0
0,7.9,12,12,29,2833.305052,649.4222203,2627.265527,67.85866643,1628.46992,1136.976465,1,0,8,0,0,2,1,0,0,4,2
1,12.38333333,9,9,1,1503.834487,578.1690468,1247.785258,120.2160719,0.0,1383.618415,1,0,2,1,0,0,0,0,1,0,0
1,14.0,4,4,7,1444.374622,353.7026161,1248.262722,71.85325888,891.6137929,480.9075702,1,0,11,5,1,0,0,7,1,0,0
1,9.083333333,14,15,14,1593.71673,361.0561121,1404.845637,64.61245246,891.6137929,637.4904851,1,0,9,1,2,0,0,1,2,0,0
0,5.833333333,9,9,15,1211.486546,296.8339955,967.4341652,71.15197278,806.5635632,333.77101,-1,0,4,0,0,0,0,0,0,1,2
0,4.266666667,20,20,5,1497.997579,308.4087808,1068.687877,71.15197278,806.5635632,620.2820431,1,0,1,0,0,0,0,0,0,0,1
0,2.266666667,10,10,10,1139.715331,254.5099889,957.175533,71.02745408,806.5635632,262.1243142,-1,0,0,0,0,0,0,0,0,0,0
1,10.95,19,20,10,1536.568683,508.8595568,1354.24344,71.15197278,746.9421803,718.4745295,1,0,2,0,0,0,0,0,0,0,0
0,4.05,7,6,11,1571.002193,318.9161399,1122.635649,82.95309436,886.4465448,601.6025541,1,0,2,0,0,0,0,0,0,1,1
0,7.383333333,20,20,15,2473.065036,592.0837372,2229.384863,106.4239204,796.0465784,1570.594537,1,0,1,0,0,0,0,0,0,0,1
1,17.91666667,11,12,28,1599.719663,699.3265584,1248.262722,71.85325888,746.9421803,780.9242235,1,0,9,5,6,0,0,6,0,0,0
1,15.88333333,12,13,31,2462.411297,405.8241571,2224.038308,78.33976629,1838.473626,545.5979049,1,0,12,2,2,0,0,2,6,0,0
1,15.63333333,4,5,2,2924.696395,665.8848111,2758.633999,111.6249493,1014.046097,1799.025349,1,0,15,6,1,0,0,5,1,0,0
0,2.983333333,11,11,15,1273.386108,457.9376425,995.2012782,88.90901388,0.0,1184.477094,1,0,4,0,0,1,1,0,0,1,3
1,11.95,11,11,24,2169.070848,454.2220773,2027.147484,88.90901388,1014.046097,1066.115737,1,0,7,1,1,0,0,2,1,0,0
0,6.516666667,7,6,23,2201.205174,717.3675843,1958.232222,104.792094,608.7054609,1487.707619,1,0,7,0,0,1,0,0,0,2,3
1,8.283333333,7,7,2,1001.688512,503.8636543,754.1517426,61.91353602,0.0,939.7749761,1,0,2,0,0,0,0,0,2,0,0
0,2.95,10,10,12,1169.604211,242.9078614,934.9555602,91.68451579,0.0,1077.919695,-1,0,3,0,0,0,0,0,0,0,3
0,6.4,18,18,8,2133.093495,658.5494952,1732.205907,91.90896017,0.0,2041.184535,1,0,2,0,0,0,0,0,0,1,0
1,12.73333333,4,4,31,2020.339169,359.641222,1841.485453,91.68451579,776.2808038,1152.373849,1,0,14,7,0,0,0,7,2,0,0
0,3.05,18,18,11,1342.11595,291.923188,962.7071596,71.85325888,806.5635632,463.6991282,1,0,3,0,0,0,0,0,0,0,2
1,19.81666667,4,4,21,3648.622852,720.2252248,2810.530541,96.61586315,1743.186573,1808.820416,1,0,8,8,0,0,0,5,1,0,0
1,11.18333333,14,15,30,1755.32661,373.3497652,1531.41445,91.68451579,0.0,1663.642094,1,0,7,1,1,0,0,1,2,0,0
1,7.3,18,18,1,1342.076539,338.8448032,1135.091409,71.15197278,612.44111,658.4834563,1,0,2,1,0,0,0,1,0,0,0
0,2.266666667,22,22,25,739.8132231,302.5187159,514.3111679,103.7889317,0.0,636.0242913,1,0,1,0,0,0,0,0,0,0,1
1,13.35,12,13,31,2403.210496,291.9838907,2263.897307,86.29883817,1626.487207,690.4244509,1,0,13,3,0,0,0,4,4,0,0
0,4.416666667,21,20,16,1853.41983,570.6961746,1506.895896,109.5024241,0.0,1743.917406,1,0,3,0,0,0,0,0,0,0,1
