PC1,PC2,taxi_time
-1071.222491,-569.2476141,8.533333333
2571.587007,-732.7850601,12.4
-625.9066994,-613.1652853,12.81666667
-956.612556,-498.5661945,9.383333333
-47.18718294,967.250405,5.383333333
-855.7080507,534.9383509,3.75
-552.103246,-575.28667,9.05
-186.1369261,892.2197087,4.483333333
-1046.471568,-417.9697983,7.45
485.6778376,160.682937,8.116666667
33.40243473,1065.056899,5.716666667
-1078.464811,504.8816014,3.866666667
-2783.244154,-459.5879346,2.983333333
79.03701149,245.3326233,6.016666667
-888.4722526,-208.1155398,3.65
63.20955619,178.0098272,5.933333333
1324.641623,188.5797344,6.7
789.9518772,-161.8703211,8.2
249.2795521,-1054.461947,10.86666667
2325.872978,-476.1535263,13.68333333
401.4111254,238.7984188,5.65
607.669578,-1085.412947,8.416666667
-320.5773241,-600.6793368,9.583333333
254.129527,-1058.424923,12.13333333
1449.429738,560.6498964,10.03333333
-634.457477,-402.9495659,10.7
762.493436,-1016.407057,10.35
2295.765315,-475.7096071,13.41666667
-71.48587168,-192.4742087,10.13333333
-927.9072234,-239.9551905,3.466666667
-1703.291962,138.3684482,2.516666667
306.8791151,-886.2178743,7.916666667
1308.367385,122.8522441,8.233333333
-699.0575024,-649.303775,11.2
-793.0954836,-499.0133032,3.966666667
169.9558937,-342.6350768,12.18333333
64.35799554,1042.000893,5.716666667
1756.269698,-1614.481293,15.18333333
2344.633798,-728.1202915,14.36666667
257.3506683,190.1325551,5.733333333
-2786.750241,-438.4028069,1.1
-2580.523854,-344.6165705,0.766666667
-1176.835944,-478.8242282,2.866666667
2713.858237,-600.319349,11.9
-939.0603796,-572.1304922,4.966666667
1526.283024,-567.7991676,9.383333333
-358.9861888,-341.7601789,11.06666667
2838.465284,-569.3501413,15.15
289.8138931,280.9814486,5.9
373.0893071,-318.4303046,10.7
-695.4042879,-575.0929273,3.9
515.6280392,377.1462255,8.633333333
2308.698068,-359.2505965,19.46666667
607.6560547,-1085.383755,11.36666667
-1108.478831,506.6208224,3.216666667
73.1619996,987.8555437,7.85
358.932066,1198.487198,11.95
571.2639832,-650.8804796,10.25
2344.626823,-728.114324,15.1
-407.9627105,30.82252998,5.233333333
-803.989288,-501.5612003,9.85
211.3068071,-4.590472222,11.31666667
248.7402314,-22.97903508,8.883333333
-804.0033655,-501.5374874,10.6
-2368.62998,-233.2873387,6.383333333
892.3301105,-28.34340608,11.38333333
373.0761285,-318.4177648,8.983333333
1321.4958,-124.6422774,7.283333333
-75.76013101,909.1639224,6.566666667
169.9374528,-342.624579,10.18333333
-765.8752294,-556.7795762,9.683333333
-980.3902512,-252.5550987,3.65
725.4737706,285.8929989,17.73333333
715.2777699,1347.088565,7.566666667
-862.9215466,-533.3763887,3.233333333
-852.4443843,-494.5829806,11.01666667
-1544.804218,187.4264746,2.166666667
-663.1326918,773.2948448,4.35
1256.514143,153.6018659,12.78333333
-804.0073353,-501.5331741,11.15
-862.9254275,-533.3739085,4.833333333
3.05693129,107.9209711,5.75
2078.241392,-1480.129706,15.63333333
385.9127714,63.0970651,8.683333333
-6.095024753,1021.357051,5.866666667
-967.648383,-494.3440321,8.833333333
2170.628659,-551.433427,15.85
1536.205921,476.9621384,15.08333333
760.9412162,45.47992458,11.96666667
-1877.066767,143.7117177,3.066666667
-1679.566927,172.6386639,3.133333333
1324.636474,188.583464,7.583333333
-157.9473961,-333.4126816,10.86666667
-552.0978867,-575.291279,10.78333333
255.3447448,268.0801006,8.866666667
1215.566018,-391.2256373,13.83333333
482.6423853,-692.4070175,10.43333333
715.5896249,-1364.456533,9.633333333
-582.8392065,-388.9498885,11.46666667
2238.731005,-516.4185191,15.45
-1063.455069,474.9018031,7.433333333
-799.581782,643.1061136,3.583333333
-1123.862485,-734.5425315,4.1
-1003.725435,490.8459901,3.066666667
2034.636286,-506.571468,13.91666667
599.3890294,1324.520202,10.58333333
373.0817534,-318.4198908,9.75
1692.538133,-500.4835064,7.616666667
-942.8712228,644.5153154,7.55
911.5454956,333.9381423,6.4
944.4115939,-3.749693492,6.866666667
1432.25155,285.2573051,15.3
-1545.088325,231.2971429,9.666666667
-1129.09158,425.4897999,3.983333333
762.4858358,-1016.386351,12.06666667
1563.819209,282.0270998,11.43333333
1280.423577,240.4412045,15.73333333
2427.536093,-385.2264471,16.96666667
1542.361579,286.3678629,13.03333333
-713.9594023,-248.4959314,3.633333333
-1022.853821,-384.9739163,3.75
-749.6958305,-531.8177004,4.366666667
-1078.455338,504.8717401,6.016666667
-81.10834527,-467.5262654,10.95
686.9487158,-173.3459759,7.666666667
518.3419476,104.2482109,20.36666667
1319.945172,-357.5383192,6.933333333
-851.8512466,-300.1661738,3.316666667
-81.12360119,-467.5125774,15.45
812.3704093,203.037951,14.56666667
86.32911385,-385.677778,9.233333333
-38.73599473,1024.514969,4.95
-178.5185195,936.4947082,15.3
-0.313779261,-1040.450947,7.466666667
1353.118823,-668.2792892,9.333333333
-588.4836091,797.1258293,4.6
678.0050082,184.188785,8
2072.486854,-583.7275636,13.41666667
-2054.235701,-32.41675662,3.983333333
1098.796714,356.562871,6.5
-1577.531185,200.7388873,7.066666667
2034.630082,-506.5685914,13.96666667
911.5609386,333.9247526,22.3
-583.0683933,905.6369708,12.13333333
273.9477931,-1031.878694,10.73333333
1540.436592,326.5703731,21.58333333
1421.586011,690.5113262,11.41666667
233.7755841,-1051.418501,11.71666667
-1071.231841,-569.2413504,13.86666667
86.34748326,-385.6961667,14.11666667
2011.088997,-767.9829401,11.38333333
-789.3260045,-694.1503676,7.616666667
-835.9868135,-536.3124517,4.183333333
-1063.457102,474.9092509,9.283333333
33.43355085,1065.027505,5.916666667
1497.967846,590.8510659,8.7
1018.45399,-257.1647567,8.983333333
-420.6282559,-93.2244257,6.133333333
-600.1169507,817.6940385,3.25
2239.179866,-1295.678614,17.21666667
179.4734104,1115.500219,5.666666667
-622.012999,799.0201546,9.083333333
-600.1197664,817.7010831,3.6
-1040.51277,467.0628971,3.416666667
233.7735813,-1051.422506,12.4
883.4151963,271.4672154,10.88333333
-1577.529013,200.7567467,2.733333333
86.31421542,-385.6606006,11.43333333
-2724.267033,-421.3879459,1.7
-1813.702758,89.57594167,2.4
831.5543234,214.4960168,10.16666667
-937.457061,591.419386,3.5
-211.5413787,-1007.507324,9.866666667
-799.5795063,643.098788,3.966666667
-2800.215022,-451.3399174,2.416666667
2204.995141,-411.2137898,21.91666667
-862.9051437,-533.3912618,3.516666667
653.1785767,-168.5243348,10.21666667
-167.8775035,-261.5827569,4.316666667
482.3040694,309.0827685,6.3
-997.4068283,-531.3807906,8.5
952.0613349,331.5111292,11.48333333
-1813.722103,89.59394499,2.266666667
1866.895031,646.6070853,15
-1264.762282,-795.2144948,3.016666667
-47.17399388,967.2394489,5
-793.1113213,-499.0019322,3.516666667
-171.3455132,-987.988897,9.666666667
2126.566628,-466.9693067,14.55
-944.6218153,506.9164707,9.016666667
-1813.728413,89.59724729,10.23333333
-182.9967661,896.608642,5.7
-988.1159409,512.0577593,4.483333333
677.9874628,184.2017849,8.366666667
2205.009314,-411.2307015,16.21666667
762.4801334,-1016.391951,11.66666667
-1703.295497,138.3718161,2.683333333
-851.8407419,-300.1755655,7.983333333
1563.803567,282.041553,9.85
-2161.418151,-115.0669771,2.233333333
-373.8116873,-15.17767683,8.366666667
233.7527999,-1051.394771,13.03333333
2770.465754,-602.1300016,13.21666667
-1033.237325,465.3922769,8.083333333
1048.269602,1568.530393,11.88333333
-32.27584701,-425.4967502,15.2
-1436.588151,257.9934049,7.266666667
-1022.846308,-384.993047,3.95
-634.473095,-402.9341803,10.43333333
-2.271841175,-427.2207019,9.683333333
-258.9749435,63.57471896,3.883333333
-625.5352448,814.5980757,5.333333333
1341.242573,256.0941783,15.08333333
-376.750067,855.1630436,8.366666667
1117.341558,86.07600597,8.65
-1022.866107,-384.9574681,4.283333333
-0.329972263,-1040.422296,9.066666667
-204.8922391,-275.3525391,5.116666667
624.1394005,-193.5277988,10.83333333
1247.93526,149.5796191,14.33333333
579.426612,-50.57929316,10.48333333
-1813.717898,89.58886155,2.433333333
558.3887833,-135.6472109,11.45
-1412.282781,284.0239055,3.233333333
373.0716397,-318.4128505,8.45
-625.92021,-613.155408,18.38333333
-982.955206,-610.3103894,2.4
236.9044593,-921.5834627,12.98333333
-1108.485944,506.6236236,4.566666667
1708.430798,-761.1249852,8.7
69.29311792,-446.4932536,5.833333333
-803.9875597,-501.5608544,12.08333333
1863.388859,-315.3434179,17.13333333
-242.1367395,-11.97201941,5.766666667
-552.0963015,-575.2961546,10.9
-1105.878323,449.0382188,6.933333333
-828.1894372,-185.0963855,5.183333333
1487.688391,1800.039494,10.4
1299.843056,242.6411738,13.01666667
1502.964737,266.4144076,16.13333333
104.4380612,1103.290771,5.6
1372.734181,721.8237905,8.466666667
-522.3517505,-538.239393,9.95
1603.683052,-523.4953102,7.5
2205.014083,-411.2372049,18.96666667
-258.1376403,894.9739919,3.533333333
963.6625508,60.32088588,17.48333333
2115.278776,-841.6889161,8.783333333
-2336.060916,-177.3060861,1.783333333
1630.746449,707.4583432,10.1
-627.1470812,-328.156404,8.966666667
2308.704255,-359.2615275,18.85
602.4272065,1278.544177,6.533333333
539.0511949,1190.489176,5.1
-612.485572,852.6632038,4.766666667
1208.514528,104.7906778,7.683333333
33.43149682,1065.034152,5.366666667
-81.11755435,-467.5163051,8.583333333
1257.648446,159.1678117,19.31666667
344.9246801,1178.383136,7.566666667
-793.0796866,-499.034552,3.533333333
-927.8569061,535.103383,3.666666667
-803.9949842,-501.5536021,10.43333333
-1814.761419,81.88404772,2.266666667
-989.7277594,-651.4773319,3.483333333
681.4845049,-1047.546925,11.9
2329.679253,666.1374049,17.45
-560.6549341,-365.072552,8.983333333
-899.5125191,-343.9643632,9.45
1713.799464,-452.8060375,12.63333333
53.80106321,1023.904514,6.633333333
489.93407,320.2631561,7.183333333
-989.7220706,-651.4785677,4.016666667
164.342153,-865.8643666,11.6
1630.746477,707.4582065,9.333333333
681.5392278,1316.680256,7.216666667
-989.8602415,546.4221031,6.866666667
1589.302141,-462.6394187,15.46666667
-200.8301582,-306.7309551,3.7
1335.144108,887.910916,11.55
-877.2231471,614.4898317,3.466666667
-2776.931353,-459.9729333,1.533333333
-1063.45431,474.9098752,8.066666667
-522.3467573,-538.2471221,10.3
-517.9885626,-286.8948504,12.9
-556.102638,-463.600462,4.55
1341.241088,256.0914107,12.2
-1108.470152,506.6027543,3.116666667
1302.022703,470.2444256,9.15
2014.630364,-523.6589579,14.78333333
-1078.464016,504.8746313,3.15
-291.5601337,-749.4692027,8.383333333
-1805.336112,69.04781109,8
-1675.86298,176.5557705,11.26666667
58.21063158,1012.794252,4.766666667
-877.2062504,614.4717669,3.333333333
1727.652274,318.1930831,16.43333333
1117.322221,86.08913638,7.316666667
-1314.896171,301.0977399,2.6
668.6665794,-171.5496087,9.716666667
735.1880694,1395.170308,15.93333333
-110.5515178,879.1844833,5.15
169.9500901,-342.6356849,9.3
-1533.743694,229.8475579,2.933333333
172.3309124,1105.036029,4.133333333
451.9399778,-278.1417151,11.41666667
2410.951889,-695.3507972,18.71666667
-2.269709462,-427.225749,9.483333333
-522.355041,-538.2422142,9.833333333
-992.8556603,-386.7049937,3.55
249.2761099,-1054.456358,19.21666667
1375.266346,267.9704611,7.85
-1078.473916,504.8846403,2.45
653.1543469,-168.5000441,11.05
2505.772098,-148.3954342,20.66666667
952.0567856,331.515801,9.633333333
-2665.521252,-386.451332,6.816666667
86.32871918,-385.6771501,16.33333333
-2764.008483,-459.3589015,3.216666667
-1071.216408,-569.2496231,8.65
-520.7605439,-547.1617284,8.15
2615.92502,-595.3224607,15.96666667
-634.4757473,-402.934333,10.13333333
-1680.550353,169.5516369,2.066666667
113.1011626,-91.76093607,8.283333333
-320.6043421,-600.6476143,9.45
-862.9066249,-533.3964499,4.666666667
681.497829,-1047.560353,11.15
273.9454944,-1031.875191,10.55
-47.15329213,967.2195911,5.116666667
39.58352979,988.3897672,6.083333333
1863.39815,-315.35694,15.45
-115.1155713,870.3812248,6.55
-2093.22187,-53.61566872,2.316666667
2483.515626,-637.134131,14.48333333
1186.187427,86.31716559,12.48333333
855.5388386,1415.772914,7.666666667
1681.291488,-423.1030079,16.76666667
-136.728173,-680.4661327,8.866666667
-1123.874873,-734.5252018,6.5
-997.3987024,-531.387674,8.383333333
1563.807205,282.0416487,11.23333333
-913.5297557,551.8104122,3.333333333
-128.7286121,-236.6345956,5.016666667
-2.276854794,-427.2217882,10.83333333
-559.4049951,756.4897923,4.133333333
1417.851547,294.6807677,12
2633.502364,-669.371966,16.26666667
-984.1764004,507.5148078,9.233333333
86.32838455,-385.675564,15.55
-988.0969804,512.044637,2.866666667
-126.2082762,-337.768623,4.75
-1361.633769,363.399819,3.783333333
164.3419293,-865.8524865,14.18333333
-81.1048602,-467.5338467,10
1866.920037,646.5749234,16.65
-211.541216,-1007.501391,11.28333333
-461.9566279,816.3525272,10.03333333
-346.7171365,853.4132326,4.483333333
-175.6169958,-277.4273832,4.983333333
-1073.218506,-655.1719672,5.483333333
1672.005784,547.6148779,14.28333333
628.9618052,-8.076798399,15.51666667
-228.9780951,64.12463529,4.45
-1767.443132,116.9215678,3.866666667
1866.893553,646.6129118,14.98333333
-1063.463126,474.9129997,9.466666667
198.3438225,1145.621759,5.15
1974.250758,499.8660212,7.816666667
1634.839388,320.2681516,19.95
-1159.119962,427.2331579,3.65
602.4524786,1278.511243,7.216666667
-791.6032021,-277.0938811,3.9
-297.6669247,895.5502256,4.05
-560.638138,-365.0901347,7.5
-1361.625206,363.3890419,8.55
-2161.746629,-115.7560347,5.933333333
1075.2163,134.0521161,6.833333333
169.9383203,-342.621309,9.7
1239.17536,200.1645926,9.266666667
671.8317318,1307.090329,5.466666667
1693.941322,761.8423287,9.05
-888.441672,-208.140562,5.3
-913.5629095,-612.7570496,3.966666667
482.341657,309.0324945,5.85
-89.39116329,945.1555493,5.233333333
-862.9143324,-533.3891377,11.28333333
-1092.825132,-361.2864066,3.15
1866.899003,646.602502,14.46666667
892.3451987,-28.35879073,9.566666667
63.22136393,178.0187007,5.2
-1978.311154,20.65121056,10.55
-526.4095481,-423.6234245,8.633333333
-432.1587177,-95.16849976,7.9
1866.885193,646.6120732,14.21666667
-190.5504271,-544.0372293,11
-1022.836944,-384.9816168,4.233333333
-612.4742934,852.648155,4.283333333
1064.367864,97.72456176,12.03333333
-27.42403284,1049.417288,5.416666667
-2710.105828,-414.4396191,1.95
1593.069023,525.8798629,16.53333333
-2767.607978,-432.9968791,0.9
-526.4267603,-423.6120749,10.45
591.9178456,9.397844346,11.85
-909.8163761,-574.170213,2.816666667
-625.926455,-613.1404754,11.53333333
-1073.221746,-655.1636532,3.183333333
-2190.059391,-104.2412036,1.383333333
-2457.989219,-274.2683157,6.1
2089.454341,672.5741434,17.68333333
-880.0701123,589.9360047,20.75
-1406.077759,381.50556,12.66666667
-1022.87945,-384.9490974,3.1
1522.384734,268.6138866,12.95
1899.704783,514.004814,7.316666667
1838.111316,432.1181688,10.91666667
-875.4257788,468.2195602,3.516666667
805.8039232,-1320.543755,8.766666667
-713.7620235,-457.655611,9.183333333
1341.251778,256.0823622,12.05
-1005.937562,-321.1880798,12.78333333
741.629197,212.2547537,10.76666667
-1123.870712,-734.5339174,3.516666667
-793.0934302,-499.0182616,3.516666667
38.07483161,-566.4588333,8.516666667
381.6140652,273.5515152,7.266666667
-877.2083297,614.4720221,3.716666667
686.4156904,-351.2859805,6.05
-939.0594221,-572.1366788,4.1
477.7111387,1294.986195,6.933333333
273.9537968,-1031.890843,11.15
2204.994827,-411.215289,17.76666667
-81.11956769,-467.5142084,12.26666667
558.4057531,-135.6709435,11.15
1666.166913,-499.465366,9.4
2410.963427,-695.3606501,17.95
-431.7323198,852.4533199,9.383333333
2410.976708,-695.3801892,16
1993.824347,569.7405426,13.76666667
653.1721074,-168.5170617,8.416666667
-447.5601416,-383.3381091,8.416666667
2615.908364,-595.3107162,16.88333333
-2355.446457,-199.2936782,2.45
249.2759766,-1054.453233,9.833333333
-973.3611493,-381.7942564,7.933333333
-832.0311058,574.8979357,7.8
-1361.626412,363.3905227,3.75
249.2515124,-1054.428999,11.26666667
582.5519799,297.0520512,16.08333333
-526.3894433,-423.6497312,10.23333333
899.0019001,358.9260739,4.866666667
904.0332235,282.7396823,7.583333333
-746.0471396,-654.4658046,4.133333333
931.9526131,25.24943639,10.71666667
-641.327699,-476.0347589,4.116666667
-1022.854799,-384.9535007,2.966666667
-1152.922765,-395.1694634,8.616666667
1556.03025,396.5898886,12.85
-277.5894041,109.9153776,5.183333333
381.640759,273.5472399,17.58333333
-1398.2516,-900.4981241,3.183333333
-634.4818227,-402.9192666,10.65
560.2186466,1256.448343,6.55
-245.5235889,-290.1915412,4.583333333
-1108.489339,506.6252151,2.683333333
-1545.080798,231.2832235,7.8
-1071.682775,-427.0195645,3.483333333
249.2840648,-1054.464608,22.8
-16.33286099,1028.171172,7.533333333
-1528.910656,250.5743154,9.8
-982.185307,-239.3988628,7.566666667
95.93293413,-110.6028047,9.566666667
-1029.3973,547.0043576,3.083333333
579.3979122,-50.54512393,12.25
617.3193884,12.50735766,10.63333333
-1393.929651,283.2099492,3.566666667
-2098.538465,-52.70902467,1.733333333
-797.9208557,636.4720173,6.383333333
977.2165345,595.7928896,7.383333333
1776.636642,339.7122915,16.9
926.5729556,516.4131695,8.083333333
-338.5144659,823.3620009,4.866666667
835.1246727,284.3323368,10.05
-16.44243131,998.5304237,6.4
-1071.214483,-569.2550573,10.66666667
693.3474254,-148.9816269,13.6
233.7842151,-1051.426927,10.18333333
-1504.100393,340.057438,9.933333333
704.2941574,1397.97258,6.05
-2417.490643,-171.3422556,3.2
2740.348428,-601.6738036,18.45
-100.8223165,888.7538012,4.983333333
-1372.753351,-489.2587946,13.8
-390.9053309,778.3585133,9
-1029.389918,546.9957312,4.066666667
-1234.630189,-650.2445519,8.95
-1040.51809,467.0638668,3.133333333
-828.1934316,-185.0936685,2.7
2295.760576,-475.7021981,17
164.336629,-865.8465082,11.48333333
-877.2183982,614.4891439,3.716666667
-1601.690758,220.4255128,7.033333333
607.658361,-1085.400517,12.16666667
432.8063793,-127.8099557,12.43333333
5.247493586,277.6762534,9.683333333
-358.9624655,-341.7882938,8.95
-1040.516091,467.0595799,3.016666667
39.58359679,988.3887647,5.25
53.92298931,-58.72498798,7.7
-2373.455697,-247.7029145,8.483333333
1321.545119,189.3462557,18.93333333
456.406155,-327.5191109,10.1
160.2875354,1147.202111,5.85
381.6095771,273.5571446,5.916666667
-1623.787037,187.1466145,3.4
-381.8357931,758.7861282,4.433333333
617.3223575,12.50892849,14.13333333
2427.545761,-385.2466008,18.2
534.5092179,-1121.524565,11.31666667
-937.4477141,591.4072852,13.26666667
1563.79556,282.0569194,11.21666667
1666.403494,294.6657923,12.06666667
-848.5624661,557.0953624,3.25
-307.2903133,821.4076015,9.35
1981.323147,481.8160249,8.016666667
-593.3806619,819.5622148,9.583333333
2838.469123,-569.3529104,15.85
1735.465565,328.8912293,18.26666667
-1361.644249,363.4055957,3.983333333
-2190.083368,-104.2171354,1.833333333
-2680.317022,-374.3480584,0.283333333
2517.781153,-627.6241638,15.48333333
-1651.363675,162.9059306,2.25
-1393.946897,283.2377504,2.333333333
-2358.451645,-232.4382414,1.466666667
2918.884949,-675.306259,20.18333333
-699.0564201,-452.4387188,3.166666667
-2782.242941,-473.8952632,14.46666667
-1108.48389,506.6187337,3.816666667
-81.11876574,-467.5151971,10.4
2278.496375,1143.823046,10.2
1591.933999,-517.9268553,7.583333333
-401.4876914,787.8131534,7.85
-989.8725304,546.4351946,3.666666667
-943.769537,-344.6037093,3.683333333
2126.573685,-466.9814757,13.65
2633.496393,-669.3780642,14.43333333
-751.5086149,-585.4672236,3.433333333
477.5629792,378.7256969,6.15
-2466.929161,-243.3836748,1.433333333
1392.483244,-634.4091322,8.2
-956.6075376,-498.5713446,8.433333333
447.7490929,97.63155448,8.966666667
-1410.795084,-565.9687781,10.86666667
-447.5507469,-383.3465551,10.86666667
-558.3392473,696.5045484,8.816666667
64.63975125,-128.6178343,10.06666667
-2776.879463,-449.9067826,0.733333333
-353.068627,870.6242499,10.28333333
1276.817217,170.6310418,14.3
2547.912228,-628.0884235,16.61666667
-1814.776061,81.90836013,2.916666667
1256.533953,153.5786999,6.883333333
653.1737815,-168.5248136,10.7
-451.5497429,842.0466237,14.28333333
-980.402593,-252.545796,3.466666667
-560.6278577,-365.0972761,10.38333333
617.3325707,12.49904826,13.73333333
-1689.536417,133.9745914,2.483333333
86.31447251,-385.6639524,11.65
-526.3994835,-423.6332283,10.16666667
1830.597068,-70.11602561,18.91666667
1279.446201,-355.1407637,9.216666667
1084.446689,67.98226246,8.266666667
-737.8539038,672.8357165,4.133333333
936.4104555,-654.0148582,13.18333333
-361.6199759,32.4546841,4.066666667
-81.0943893,-467.5424935,13.3
-1433.511267,261.2938458,2.333333333
1303.821994,-254.83641,11.31666667
-765.8989004,-556.7572929,8.533333333
2204.993359,-411.21515,20.18333333
-877.2204782,614.4828144,4.416666667
-794.4534616,-132.5481567,17.31666667
451.9188647,-278.1205732,11.6
-2098.532327,-52.71460895,1.9
1319.255169,284.9718947,11.71666667
-939.0615486,-572.1276075,2.933333333
403.8008112,-732.6905332,10.88333333
-2648.705795,-383.2028548,0.333333333
1502.964637,266.4129113,10.33333333
722.7631227,1299.156442,6.366666667
-1534.624321,238.0215453,2.533333333
1307.145306,232.9697307,5.966666667
982.1189781,-12.35593256,5.666666667
-89.37644403,945.1330949,3.883333333
-984.6107764,515.1976352,12.43333333
146.6066574,53.30934258,9.216666667
1306.655579,122.8108402,14.3
1276.863138,170.5823565,21.63333333
-791.5831707,-277.1242229,2.933333333
-851.8329921,-300.1795702,4.25
607.6634985,-1085.406264,15.36666667
1866.893692,646.6106377,15.75
-713.9661678,-248.4770815,3.85
-1108.485551,506.624569,2.8
-509.5213663,738.5470619,3.966666667
-1021.098566,-798.1839528,3.083333333
1866.893023,646.6120113,15.96666667
968.9279492,242.8543418,6.95
1485.21308,-602.9777635,8.816666667
2547.908038,-628.0877213,17.51666667
-1547.78143,237.7878865,3.4
-625.9165331,-613.1470248,8.6
2669.183966,-233.7194114,20.68333333
-862.9101133,-533.3864718,3.883333333
-877.209818,614.4801452,4.033333333
-909.8248813,-574.1603949,6.3
86.32069811,-385.6663588,17.28333333
-47.19983467,967.2668924,5.45
654.8347441,-43.80680425,18.05
831.219112,19.18508991,11.08333333
1167.950295,165.4828602,7.15
-1724.489384,126.7470079,2.866666667
-182.9798516,896.5940378,5.166666667
2518.064474,-627.2502297,16.18333333
-759.5257467,-596.5663502,4.1
-1604.424783,203.6551896,3.683333333
1506.199335,336.6395307,14.5
-1005.822511,-394.0116553,3.7
579.4009081,-50.55722173,12.33333333
-1819.866387,72.00117454,2.3
2906.572858,-534.3463952,13.35
-797.8800744,636.4303141,4.416666667
-320.5902721,-600.6676886,14
-1108.487847,506.6265771,3.333333333
-1108.469695,506.611105,3.7
-713.9321657,-248.5231104,4.2
-1196.944044,346.7655359,7.933333333
-797.9168387,636.468912,3.566666667
1432.244404,285.2677652,13.86666667
1285.193093,182.1285823,11.61666667
1838.112257,432.115408,7.683333333
-939.0947207,-287.5083243,3.816666667
617.3103364,12.52114502,13.6
-1073.219193,-655.1715855,2.816666667
-927.8529937,535.0995745,4.216666667
358.92512,1198.489678,10.15
2349.1159,-441.0037964,19.05
-877.1894394,614.4564743,6.016666667
2237.14309,-497.6569007,15.66666667
-361.6141508,32.45574601,4
2126.570556,-466.9727032,18.4
-47.19490051,967.2632944,6.416666667
-339.0285503,-358.4287309,3.433333333
1708.953646,944.3313592,8.55
2410.949637,-695.3471104,21.45
972.8445698,218.7203743,5.466666667
-1545.079426,231.2814222,8.833333333
963.6357135,60.35761893,13.25
1833.94216,481.4623885,7.633333333
617.3348929,12.49349481,12.6
-634.4721527,-402.9359991,9.216666667
-793.0863316,-499.0289708,3.95
1692.552894,-500.5171005,7.733333333
-989.8645683,546.4173673,4.35
-939.0588155,-572.1314022,6.366666667
1352.609833,220.2837294,13.13333333
317.9060339,-890.435476,9.533333333
-937.4642477,591.4228974,3.116666667
-1112.077861,425.0878477,8.05
-379.1886738,761.8152703,6.2
-791.5901234,-277.1200491,3.65
-2679.205707,-392.6495974,4.366666667
86.32825032,-385.6796816,16.26666667
-748.5411163,-109.0250971,14.41666667
-1108.485559,506.6182654,2.05
-1136.758785,-462.7988716,6.45
-791.581394,-277.095981,4.066666667
-737.8523813,672.8318708,3.8
831.2250456,19.17370922,11.11666667
-937.4723583,591.4357513,3.483333333
-818.5285396,-312.7968545,9.9
1051.570848,53.53404394,9.333333333
-110.553598,879.1834357,6.733333333
1257.649712,159.1679505,12.88333333
1308.811817,124.6822817,8.35
-1623.787559,187.1436497,2.983333333
-1108.490439,506.6289731,4.25
563.4932887,354.2810505,6.566666667
-1278.154096,-839.6658064,2.3
534.5215582,-1121.549768,9.566666667
1421.583127,690.5204707,16.56666667
444.2798194,-1166.425919,10.08333333
-588.5118622,797.1565855,4.616666667
254.0485192,1181.333448,9.05
769.9599301,223.7663331,7.283333333
-71.48268719,-192.4770039,10.63333333
2185.065662,-1412.399011,12.63333333
-810.1977939,-675.9156518,3.883333333
-1767.443485,116.9225288,3.166666667
-909.8218568,-574.1613867,7.3
-789.3147959,-694.1552835,10.26666667
963.6546546,60.32889446,11.46666667
-1029.395726,546.9934911,3.666666667
-638.0309823,754.6315125,3.05
-217.7105332,-711.6382137,9.25
131.6051829,1166.256673,5.066666667
2615.909589,-595.3053252,20.66666667
-559.3735471,756.4631523,4.266666667
-1108.490499,506.6292441,5.866666667
-799.5811521,643.102114,4.133333333
-639.1349764,717.7569063,3.566666667
278.517894,256.0640732,6.466666667
-1550.079056,234.4341217,7.8
-16.44449404,998.5390876,5.033333333
-1123.884084,-734.5230553,3.116666667
-1005.93488,-321.1879249,9.366666667
624.1240561,-193.5094027,10.03333333
-766.0324198,-500.92846,3.45
-1159.061292,-413.754681,10.85
-254.0555338,946.4740376,5.25
2547.898076,-628.0769493,13.7
-1398.258777,-900.4924773,3.916666667
-699.0772942,-649.2760239,8.333333333
-1868.3069,78.97402688,2.133333333
-161.5607292,-518.681667,9.45
-128.704799,-236.6527022,4.866666667
673.1675795,-220.9670784,18.68333333
-937.4734547,591.4372285,4.516666667
441.0615255,298.7763637,7.733333333
2531.247456,-333.2751941,14.26666667
86.32875217,-385.6747146,10.35
-695.4278867,-575.0689963,3.816666667
-913.5562455,-612.7606376,6.083333333
1759.714379,-367.3338165,13.48333333
-625.9205502,-613.1469559,11.4
376.3327787,-111.3621915,11.13333333
1630.722926,707.4809955,7.55
169.863266,-801.8524261,11.68333333
-1276.005679,-528.1898414,9.95
-988.0972629,512.0383263,3.783333333
-432.1642823,-95.14233341,4.466666667
123.815919,1067.223105,5.766666667
-695.428189,-575.0681984,4.266666667
-2054.234101,-32.41989087,2.4
780.8245563,435.801243,13.1
681.4839393,-1047.531589,8.383333333
854.5282381,286.5561016,12.7
-1079.763189,-359.0407321,10.78333333
-59.88929555,958.5413862,6.15
1276.640076,139.7747213,7.083333333
-784.1074615,-176.5524726,7.366666667
-793.0912961,-499.0183778,4.2
1815.063349,159.9416258,8.116666667
-217.2977038,-245.1583032,10.11666667
-560.6554136,-365.0701664,7.8
42.55494489,1086.802679,7.3
-939.0803406,-572.1109465,4.35
91.76234979,1039.473919,5.633333333
451.9017365,-278.0873738,16.51666667
2517.790865,-627.6297622,14.45
-877.1947605,614.4641644,3.783333333
444.2820216,-1166.418674,12.23333333
1510.320402,326.3950498,16.25
693.0000514,1373.054973,5.533333333
